state,region,course
"
Florida
","
Florida
",Cypresswood Golf & Country Club
"
Florida
","
Florida
",Four Lakes Golf Club
"
Florida
","
Florida
",Lake Ashton Golf Club - The East Course
"
Florida
","
Florida
",Lake Ashton Golf Club - The West Course
"
Florida
","
Florida
",Lake Bess Country Club
"
Florida
","
Florida
",North at Lake Henry Golf Club
"
Florida
","
Florida
",Willowbrook Golf Course
"
Florida
","
Florida
",Interlachen Country Club
"
Florida
","
Florida
",Winter Park Golf Course
"
Florida
","
Florida
",Winter Pines Golf Club
"
Florida
","
Florida
",Tuscawilla Golf Course
"
Florida
","
Florida
",White Oak Plantation
"
Florida
","
Florida
",Zellwood Station & Country Club
"
Florida
","
Florida
",Betmar Acres Golf Club - Blue Course
"
Florida
","
Florida
",Betmar Acres Golf Club - Gold Course
"
Florida
","
Florida
",Betmar Acres Golf Club - White Course
"
Florida
","
Florida
",Links of Lake Bernadette
"
Florida
","
Florida
",Silverado Golf & Country Club
"
Florida
","
Florida
",Southport Springs Golf Club
"
Florida
","
Florida
",Zephyrhills City Golf Course
"
Florida
","
Florida
",Bluffs Golf Course
"
Georgia
","
Georgia
",Bentwater Golf Club
"
Georgia
","
Georgia
",Brookstone Golf & Country Club
"
Georgia
","
Georgia
",Cobblestone Golf Course
"
Georgia
","
Georgia
",Governor's Towne Club
"
Georgia
","
Georgia
",Barnsley Resort
"
Georgia
","
Georgia
",Circlestone Country Club
"
Georgia
","
Georgia
",Doublegate Country Club
"
Georgia
","
Georgia
",Flint River Golf Course
"
Georgia
","
Georgia
",Nonami Plantation Golf Course
"
Georgia
","
Georgia
",River Pointe Golf Club
"
Georgia
","
Georgia
",Stonebridge Golf & Country Club
"
Georgia
","
Georgia
",Blueberry Plantation Country Club
"
Georgia
","
Georgia
",Atlanta National Golf Club
"
Georgia
","
Georgia
",Country Club of the South
"
Georgia
","
Georgia
","Creekside at Golf Club of Georgia, The"
"
Georgia
","
Georgia
",Crooked Creek Club
"
Georgia
","
Georgia
",Echelon Golf Club
"
Georgia
","
Georgia
","Lakeside at Golf Club of Georgia, The"
"
Georgia
","
Georgia
",Rivermont Golf & Country Club
"
Georgia
","
Georgia
",RiverPines Golf Course
"
Georgia
","
Georgia
",RiverPines Golf Course - Par 3 Course
"
Georgia
","
Georgia
",The Manor Golf and Country Club
"
Georgia
","
Georgia
",The Trophy Club of Atlanta
"
Georgia
","
Georgia
",White Columns Golf Club
"
Georgia
","
Georgia
",Ditches/Waters at Brickyard Plantation Golf Club
"
Georgia
","
Georgia
",Griffin Bell Golf & Conference Center
"
Georgia
","
Georgia
",Mounds/Ditches at Brickyard Plantation Golf Club
"
Georgia
","
Georgia
",Waters/Mounds at Brickyard Plantation Golf Club
"
Georgia
","
Georgia
",Wanee Lake Country Club
"
Georgia
","
Georgia
",East/South at Athens Country Club
"
Georgia
","
Georgia
",North/East at Athens Country Club
"
Georgia
","
Georgia
",South/North at Athens Country Club
"
Georgia
","
Georgia
",University of Georgia Golf Course
"
Georgia
","
Georgia
",Alfred Tup Holmes Golf Club
"
Georgia
","
Georgia
",Ansley Golf Club - Midtown Course
"
Georgia
","
Georgia
",Bobby Jones Golf Course - The Azalea Nine
"
Georgia
","
Georgia
",Bobby Jones Golf Course - The Cupp Links
"
Georgia
","
Georgia
",Bobby Jones Golf Course - The Magnolia Nine
"
Georgia
","
Georgia
",Browns Mill Golf Course
"
Georgia
","
Georgia
",Candler Park Golf Course
"
Georgia
","
Georgia
",Capital City Country Club
"
Georgia
","
Georgia
",Charlie Yates Golf Course
"
Georgia
","
Georgia
",Chastain Park Golf Course
"
Georgia
","
Georgia
",Cross Creek Golf Club
"
Georgia
","
Georgia
",Druid Hills Golf Club
"
Georgia
","
Georgia
",East Lake Golf Club
"
Georgia
","
Georgia
",John A. White Golf Course
"
Georgia
","
Georgia
",North at Cherokee Town & Country Club
"
Georgia
","
Georgia
",Peachtree Golf Club
"
Georgia
","
Georgia
",Piedmont Driving Club
"
Georgia
","
Georgia
",Piedmont Driving Club - Par-3 Course
"
Georgia
","
Georgia
",South at Cherokee Town & Country Club
"
Georgia
","
Georgia
",Sugar Creek Golf Club
"
Georgia
","
Georgia
",Wolf Creek Golf Course
"
Georgia
","
Georgia
",Augusta Country Club
"
Georgia
","
Georgia
",Augusta Municipal Golf Course
"
Georgia
","
Georgia
",Augusta National Golf Club
"
Georgia
","
Georgia
",First Tee of Augusta
"
Georgia
","
Georgia
",Forest Hills Golf Club
"
Georgia
","
Georgia
",Goshen Plantation Golf Club
"
Georgia
","
Georgia
",Green Meadows Golf Club
"
Georgia
","
Georgia
",Pointe South Golf Club
"
Georgia
","
Georgia
",The Nine Hole at Augusta National Golf Club
"
Georgia
","
Georgia
",West Lake Country Club
"
Georgia
","
Georgia
",Dogwood Golf & Country Club
"
Georgia
","
Georgia
",Bainbridge Country Club
"
Georgia
","
Georgia
",Pines Golf Course
"
Georgia
","
Georgia
",Hawk's Ridge
"
Georgia
","
Georgia
",Hawk's Ridge - Par-3 Course
"
Georgia
","
Georgia
",Deer Trail Country Club
"
Georgia
","
Georgia
",Appling Country Club
"
Georgia
","
Georgia
",Cherokee/Choctaw at Big Canoe Golf Club
"
Georgia
","
Georgia
",Choctaw/Creek at Big Canoe Golf Club
"
Georgia
","
Georgia
",Creek/Cherokee at Big Canoe Golf Club
"
Georgia
","
Georgia
",Lane Creek Golf Club
"
Georgia
","
Georgia
",Black Creek Golf Club
"
Georgia
","
Georgia
",Lakeview Golf Club
"
Georgia
","
Georgia
",Okefenokee Country Club
"
Georgia
","
Georgia
",Butternut Creek Golf Course
"
Georgia
","
Georgia
",Old Union Golf Course
"
Georgia
","
Georgia
",Blakely Town & Country Club
"
Georgia
","
Georgia
",Jennings Mill Country Club
"
Georgia
","
Georgia
",Waterford Golf Club
"
Georgia
","
Georgia
",Bowdon Golf Club
"
Georgia
","
Georgia
",Chateau Elan Golf Club - Chateau Course
"
Georgia
","
Georgia
",Chateau Elan Golf Club - Executive Par-3 Course
"
Georgia
","
Georgia
",Chateau Elan Golf Club - Legends Course
"
Georgia
","
Georgia
",Chateau Elan Golf Club - Woodlands Course
"
Georgia
","
Georgia
",Lion Golf Club
"
Georgia
","
Georgia
",Brunswick Country Club
"
Georgia
","
Georgia
",Heritage Oaks Golf Club
"
Georgia
","
Georgia
",Cedar Creek Golf & Country Club
"
Georgia
","
Georgia
",Lanier Islands Legacy Golf Course
"
Georgia
","
Georgia
",Tired Creek Golf Course
"
Georgia
","
Georgia
",Valley Pines Golf Club
"
Georgia
","
Georgia
",Calhoun Elks Golf Course
"
Georgia
","
Georgia
",Fields Ferry Golf Club
"
Georgia
","
Georgia
",Summertree Golf Course
"
Georgia
","
Georgia
",BridgeMill Athletic Club
"
Georgia
","
Georgia
",Canton Golf Club
"
Georgia
","
Georgia
",Fairways of Canton Golf Club
"
Georgia
","
Georgia
",Woodmont Golf & Country Club
"
Georgia
","
Georgia
",Oak Mountain Championship Golf Course
"
Georgia
","
Georgia
",Sunset Hills Country Club
"
Georgia
","
Georgia
",Cartersville Country Club
"
Georgia
","
Georgia
",Green Valley Greens Golf Course
"
Georgia
","
Georgia
",Woodland Hills Golf Club
"
Georgia
","
Georgia
",Cedar Valley Golf Club
"
Georgia
","
Georgia
",Cherokee Golf & Country Club
"
Georgia
","
Georgia
",Meadow Lakes Golf Club
"
Georgia
","
Georgia
",Indian Trace Golf Course
"
Georgia
","
Georgia
",Spring Lakes Golf Club
"
Georgia
","
Georgia
",High Point Golf Course
"
Georgia
","
Georgia
",Apple Mountain Resort
"
Georgia
","
Georgia
",Orchard Golf & Country Club
"
Georgia
","
Georgia
",Evan's Heights Golf Club
"
Georgia
","
Georgia
",Kingwood Golf Club & Resort
"
Georgia
","
Georgia
",Rabun County Golf Club
"
Georgia
","
Georgia
",Waterfall Golf Club
"
Georgia
","
Georgia
",Mossy Creek Golf Club
"
Georgia
","
Georgia
",Ohoopee Match Club
"
Georgia
","
Georgia
","Blue/White at Woods Golf Course, The"
"
Georgia
","
Georgia
","Red/Blue at Woods Golf Course, The"
"
Georgia
","
Georgia
","Red/White at Woods Golf Course, The"
"
Georgia
","
Georgia
",Uchee Trail Country Club
"
Georgia
","
Georgia
",Nob North Golf Course
"
Georgia
","
Georgia
",Beaver Dam Farms
"
Georgia
","
Georgia
",College Park Municipal Golf Course
"
Georgia
","
Georgia
",Crooked Oak Golf Club
"
Georgia
","
Georgia
",Country Club of Columbus
"
Georgia
","
Georgia
",Godwin Creek Golf Course
"
Georgia
","
Georgia
",Green Island Country Club
"
Georgia
","
Georgia
",Maple Ridge Golf Club
"
Georgia
","
Georgia
",Oxbow Creek Golf Course
"
Georgia
","
Georgia
",Deer Trail Country Club
"
Georgia
","
Georgia
",Double Oaks Golf Club
"
Georgia
","
Georgia
",Cherokee Run Golf Club
"
Georgia
","
Georgia
",Highland Golf Club
"
Georgia
","
Georgia
",Honey Creek Golf & Country Club
"
Georgia
","
Georgia
",Georgia Veterans Memorial Golf Course at Lake Blackshear Resort & Golf Club
"
Georgia
","
Georgia
",Pine Hills Country Club
"
Georgia
","
Georgia
",Ashton Hills Golf Club
"
Georgia
","
Georgia
",The Oaks Course
"
Georgia
","
Georgia
",Windy Hills Golf Course
"
Georgia
","
Georgia
",Country Land Golf Course
"
Georgia
","
Georgia
",Hampton Golf Village
"
Georgia
","
Georgia
",Polo Golf & Country Club
"
Georgia
","
Georgia
",Windermere Golf Club
"
Georgia
","
Georgia
",Randolph Country Club
"
Georgia
","
Georgia
",Hamilton Mill Golf Course
"
Georgia
","
Georgia
",The Trophy Club of Apalachee
"
Georgia
","
Georgia
",Achasta Golf Club
"
Georgia
","
Georgia
",Dalton Golf & Country Club
"
Georgia
","
Georgia
",Dawson Country Club
"
Georgia
","
Georgia
",Chestatee Golf Club
"
Georgia
","
Georgia
",Crystal Falls Golf Club
"
Georgia
","
Georgia
",Piedmont Golf Club
"
Georgia
","
Georgia
",Green Acres Golf & Recreation
"
Georgia
","
Georgia
",Donalsonville Country Club
"
Georgia
","
Georgia
",Beaver Kreek Golf Club
"
Georgia
","
Georgia
",Community Golf Course
"
Georgia
","
Georgia
",Douglas Golf & Country Club
"
Georgia
","
Georgia
",Hinson Hills Golf Center
"
Georgia
","
Georgia
",Chapel Hills Golf Course
"
Georgia
","
Georgia
",West Pines Golf Club
"
Georgia
","
Georgia
",Dublin Country Club
"
Georgia
","
Georgia
",Riverview Park Golf Course
"
Georgia
","
Georgia
",Berkeley Hills Country Club
"
Georgia
","
Georgia
",Peachtree Golf Center
"
Georgia
","
Georgia
",St. Ives Country Club
"
Georgia
","
Georgia
",St. Marlo Country Club
"
Georgia
","
Georgia
","Standard Club, The"
"
Georgia
","
Georgia
",TPC Sugarloaf - Pines Course
"
Georgia
","
Georgia
",TPC Sugarloaf - Stables/Meadows Course
"
Georgia
","
Georgia
",Dunwoody Country Club
"
Georgia
","
Georgia
",Dodge County Golf Club
"
Georgia
","
Georgia
",Golf Club at Cuscowilla
"
Georgia
","
Georgia
",Reynolds Lake Oconee - Great Waters
"
Georgia
","
Georgia
",Uncle Remus Golf Course
"
Georgia
","
Georgia
",Arrowhead Pointe At Lake Richard B. Russell
"
Georgia
","
Georgia
",Elberton Country Club
"
Georgia
","
Georgia
",Panola Mountain Golf Club - 10-hole Course
"
Georgia
","
Georgia
",Panola Mountain Golf Club - 18-hole Course
"
Georgia
","
Georgia
",White Path Golf Club
"
Georgia
","
Georgia
",Bartram Trail Golf Club
"
Georgia
","
Georgia
",Champions Retreat Golf Club - Nicklaus Bluff Nine
"
Georgia
","
Georgia
",Champions Retreat Golf Club - Palmer Island Nine
"
Georgia
","
Georgia
",Champions Retreat Golf Club - Player Creek Nine
"
Georgia
","
Georgia
",Durham Lakes Country Club
"
Georgia
","
Georgia
",Fargo Recreation Golf Course
"
Georgia
","
Georgia
",Whitewater Creek Country Club
"
Georgia
","
Georgia
",Turkey Creek Golf Course
"
Georgia
","
Georgia
",Royal Lakes Golf & Country Club
"
Georgia
","
Georgia
",Folkston Golf Club
"
Georgia
","
Georgia
",Forsyth Golf Club
"
Georgia
","
Georgia
",The Club at River Forest
"
Georgia
","
Georgia
",Fort Benning Golf Course - Bradley Nine
"
Georgia
","
Georgia
",Fort Benning Golf Course - Marshall Nine
"
Georgia
","
Georgia
",Fort Benning Golf Course - Patton Nine
"
Georgia
","
Georgia
",Meadow Links Golf Course at George T. Bagby
"
Georgia
","
Georgia
",Gordon Lakes Golf Course - Island View Nine
"
Georgia
","
Georgia
",Gordon Lakes Golf Course - Lake View Nine
"
Georgia
","
Georgia
",Gordon Lakes Golf Course - Pine View Nine
"
Georgia
","
Georgia
",Battlefield Golf Club
"
Georgia
","
Georgia
",Taylor's Creek Golf Course
"
Georgia
","
Georgia
",Pine Needles Country Club
"
Georgia
","
Georgia
",Chattahoochee Golf Club
"
Georgia
","
Georgia
",Chicopee Woods Golf Course - Mill Nine
"
Georgia
","
Georgia
",Chicopee Woods Golf Course - School Nine
"
Georgia
","
Georgia
",Chicopee Woods Golf Course - Village Nine
"
Georgia
","
Georgia
",Beaver Lake Golf & Country Club
"
Georgia
","
Georgia
",Lake Jonesco Golf Course
"
Georgia
","
Georgia
",Harbor Club on Lake Oconee
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The Creek Club
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The Landing
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The National - Bluff/Cove
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The National - Cove/Ridge
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The National - Ridge/Bluff
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The Oconee
"
Georgia
","
Georgia
",Reynolds Lake Oconee - The Preserve Course
"
Georgia
","
Georgia
",Cabin Creek Golf Club
"
Georgia
","
Georgia
",Cannongate Golf At Sun City Peachtree
"
Georgia
","
Georgia
",Club at Shoal Creek
"
Georgia
","
Georgia
",Griffin City Golf Course
"
Georgia
","
Georgia
",Morgan Dairy Golf Club
"
Georgia
","
Georgia
",Crystal Lake Golf & Country Club
"
Georgia
","
Georgia
",Cateechee
"
Georgia
","
Georgia
",Hartwell Golf Club
"
Georgia
","
Georgia
",Southern Hills Golf Club
"
Georgia
","
Georgia
",Twisted Pine Golf Course
"
Georgia
","
Georgia
",Innsbruck Golf Club
"
Georgia
","
Georgia
",Cherokee Rose Country Club
"
Georgia
","
Georgia
",Creekside Golf & Country Club
"
Georgia
","
Georgia
",Hogansville Golf Club
"
Georgia
","
Georgia
",Chimney Oaks Golf Club
"
Georgia
","
Georgia
",Reunion Country Club
"
Georgia
","
Georgia
",Holiday Hills Golf Course
"
Georgia
","
Georgia
",Hickory Hill Golf Course - Creekside/Roadside
"
Georgia
","
Georgia
",Hickory Hill Golf Course - Fieldside/Creekside
"
Georgia
","
Georgia
",Hickory Hill Golf Course - Roadside/Fieldside
"
Georgia
","
Georgia
",Green Valley Golf Course
"
Georgia
","
Georgia
",Arrowhead Country Club
"
Georgia
","
Georgia
",Bent Tree Country Club
"
Georgia
","
Georgia
",Traditions of Braselton Golf Club
"
Georgia
","
Georgia
",Jekyll Island Golf Club - Great Dunes Course
"
Georgia
","
Georgia
",Jekyll Island Golf Club - Indian Mound Course
"
Georgia
","
Georgia
",Jekyll Island Golf Club - Oleander Course
"
Georgia
","
Georgia
",Jekyll Island Golf Club - Pine Lakes Course
"
Georgia
","
Georgia
",Pine Forest Country Club
"
Georgia
","
Georgia
",Atlanta Athletic Club - Highlands Course
"
Georgia
","
Georgia
",Atlanta Athletic Club - Par 3 Course
"
Georgia
","
Georgia
",Atlanta Athletic Club - Riverside Course
"
Georgia
","
Georgia
",Lake Spivey Golf Club
"
Georgia
","
Georgia
",Marietta Country Club - Lake View Nine
"
Georgia
","
Georgia
",Marietta Country Club - Mountain View Nine
"
Georgia
","
Georgia
",Marietta Country Club - Overlook Nine
"
Georgia
","
Georgia
",Pinetree Country Club
"
Georgia
","
Georgia
",Applewood Golf Course
"
Georgia
","
Georgia
",Trident Lakes Golf Club
"
Georgia
","
Georgia
",Laurel Island Links
"
Georgia
","
Georgia
",Lafayette Municipal Golf Course
"
Georgia
","
Georgia
",Highland Country Club
"
Georgia
","
Georgia
",The Fields Golf Club
"
Georgia
","
Georgia
",The First Tee of Troup County
"
Georgia
","
Georgia
",Francis Lake Golf Club
"
Georgia
","
Georgia
",Collins Hill Golf Club
"
Georgia
","
Georgia
",Northwood Country Club
"
Georgia
","
Georgia
",Rocky Branch Golf Club
"
Georgia
","
Georgia
",Bekaert Employees Athletic Association
"
Georgia
","
Georgia
",Mystery Valley Golf Club
"
Georgia
","
Georgia
",Eagle's Brooke Golf and Country Club
"
Georgia
","
Georgia
",Heron Bay Golf & Country Club
"
Georgia
","
Georgia
",Cedar Lake Golf Club
"
Georgia
","
Georgia
",Lookout Mountain Golf Club
"
Georgia
","
Georgia
",Ogeechee Valley Country Club
"
Georgia
","
Georgia
",Barrington Hall Golf Club
"
Georgia
","
Georgia
",Bowden Golf Course
"
Georgia
","
Georgia
",Brickyard At Riverside
"
Georgia
","
Georgia
",Healy Point Country Club
"
Georgia
","
Georgia
",Idle Hour Golf & Country Club
"
Georgia
","
Georgia
",Oakview Golf & Country Club
"
Georgia
","
Georgia
",Atlanta Country Club
"
Georgia
","
Georgia
",Cherokee/Seminole at Indian Hills Country Club
"
Georgia
","
Georgia
",Choctaw/Cherokee at Indian Hills Country Club
"
Georgia
","
Georgia
",City Club Marietta
"
Georgia
","
Georgia
",Seminole/Choctaw at Indian Hills Country Club
"
Georgia
","
Georgia
",Green-Way Golf Course
"
Georgia
","
Georgia
","Cotton Fields Golf Club, The"
"
Georgia
","
Georgia
",Georgia National Golf Club
"
Georgia
","
Georgia
",Little Ocmulgee At Wallace Adams Course
"
Georgia
","
Georgia
",Willow Lake Golf Club
"
Georgia
","
Georgia
",East at Bull Creek Golf Course
"
Georgia
","
Georgia
",West at Bull Creek Golf Course
"
Georgia
","
Georgia
",Little Fishing Creek Golf Course
"
Georgia
","
Georgia
",The Club at Lake Sinclair
"
Georgia
","
Georgia
",Magnolia Country Club
"
Georgia
","
Georgia
",Old Toccoa Farm
"
Georgia
","
Georgia
",Bear Creek Golf Club
"
Georgia
","
Georgia
",Monroe Golf & Country Club
"
Georgia
","
Georgia
",Providence Club
"
Georgia
","
Georgia
",McKenzie Memorial Golf Course
"
Georgia
","
Georgia
",Hunter Pope Country Club
"
Georgia
","
Georgia
",Turtle Cove Property Owners Association Inc
"
Georgia
","
Georgia
",Moody Quiet Pines Golf Course
"
Georgia
","
Georgia
",Rogers Gardens Golf Course
"
Georgia
","
Georgia
",Sunset Country Club
"
Georgia
","
Georgia
",Coweta Club at Arbor Springs Plantation
"
Georgia
","
Georgia
",Newnan Country Club
